,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,p,KL,Nash
53,447.51499999999998635758,8.71100000000000029843,4.86500000000000021316,4.865,3.846,0.0,0,3.8333408822984008,64.88648373971034,39.38405610283423,0.0,64.88648373971034,9.819416879398977,29.56463922343525,131.66863694636203,0.012659117701599125,0.012659117701599125,0.0,6.555711196177893,64.89914285741195,0,0,0,29.56463922343525,,,,
54,513.71199999999998908606,2.25899999999999989697,4.86500000000000021316,2.259,0.0,2.6060000000000003,0.0,0.0,64.89914285741195,29.56463922343525,2.60587983767703,62.293263019734916,6.088438664601416,23.476200558833835,80.42085672728815,0.0,0.0,0.0,4.095025402054454,62.293263019734916,0,0,0,23.476200558833835,,,,
55,103.49700000000001409717,0.15299999999999999711,4.86500000000000021316,0.153,0.0,4.712000000000001,0.0,0.0,62.293263019734916,23.476200558833835,4.711675578343645,57.58158744139127,4.145701043687523,19.33049951514631,54.08774863855581,0.0,0.0,0.0,2.805013567016827,57.58158744139127,0,0,0,19.33049951514631,,,,
56,86.43099999999999738520,1.22399999999999997691,4.86500000000000021316,1.224,0.0,3.641,0.0,0.0,57.58158744139127,19.33049951514631,3.640482472239622,53.94110496915165,2.9988639043618495,16.33163561078446,38.71349764778944,0.0,0.0,0.0,2.0392620946922655,53.94110496915165,0,0,0,16.33163561078446,,,,
57,70.54600000000000648015,0.16600000000000000866,4.86500000000000021316,0.166,0.0,4.699,0.0,0.0,53.94110496915165,16.33163561078446,4.697830620267131,49.24327434888452,2.264302423852382,14.067333186932078,28.959721800271925,0.0,0.0,0.0,1.5464700621294298,49.24327434888452,0,0,0,14.067333186932078,,,,
58,112.45499999999999829470,0.65799999999999991829,4.86500000000000021316,0.6579999999999999,0.0,4.207000000000001,0.0,0.0,49.24327434888452,14.067333186932078,4.204843219237519,45.038431129647,1.7656498650008303,12.301683321931248,22.39422915985589,0.0,0.0,0.0,1.210558123524453,45.038431129647,0,0,0,12.301683321931248,,,,
59,56.57699999999999818101,6.06899999999999995026,4.86500000000000021316,4.865,1.2039999999999997,0.0,0,0.5860529533729895,45.038431129647,12.887736275304238,0.0,45.038431129647,1.5258530018119316,11.361883273492307,19.257251058375132,0.6179470466270103,0.6179470466270103,0.0,1.0485183746748905,45.65637817627401,0,0,0,11.361883273492307,,,,
60,58.30899999999999749889,2.87899999999999955946,4.61600000000000054712,2.8789999999999996,0.0,1.737000000000001,0.0,0.0,45.65637817627401,11.361883273492307,1.7354537129814804,43.92092446329253,1.236807663978026,10.12507560951428,15.497546084630233,0.0,0.0,0.0,0.8526658485433228,43.92092446329253,0,0,0,10.12507560951428,,,,
61,61.87800000000000011369,0.59299999999999997158,4.61600000000000054712,0.593,0.0,4.023000000000001,0.0,0.0,43.92092446329253,10.12507560951428,4.018322714735641,39.90260174855689,1.0206623322580217,9.104413277256258,12.704565538854016,0.0,0.0,0.0,0.7057508718401259,39.90260174855689,0,0,0,9.104413277256258,,,,
62,67.18200000000000216005,4.08000000000000007105,4.61600000000000054712,4.08,0.0,0.5360000000000005,0.0,0.0,39.90260174855689,9.104413277256258,0.5348436455353138,39.36775810302158,0.8550107361114289,8.249402541144828,10.577096913393216,0.0,0.0,0.0,0.592833408929981,39.36775810302158,0,0,0,8.249402541144828,,,,
63,68.85600000000000875389,12.12800000000000011369,4.61600000000000054712,4.6160000000000005,7.512,0.0,0,3.0851152259644126,39.36775810302158,11.33451776710924,0.0,39.36775810302158,1.2318468244558727,10.102670942653367,15.433251600380457,4.426884774035587,4.426884774035587,0.0,0.8492986935804715,43.794642877057164,0,0,0,10.102670942653367,,,,
64,108.43899999999999295142,11.90700000000000002842,4.61600000000000054712,4.6160000000000005,7.2909999999999995,0.0,0,3.603909237184728,43.794642877057164,13.706580179838095,0.0,43.794642877057164,1.690830788152219,12.015749391685876,21.41388880891284,3.6870907628152714,3.6870907628152714,0.0,1.1600390048820406,47.48173363987244,0,0,0,12.015749391685876,,,,
65,87.34899999999998954081,1.81800000000000006040,4.61600000000000054712,1.818,0.0,2.7980000000000005,0.0,0.0,47.48173363987244,12.015749391685876,2.7961190479527294,44.68561459191971,1.357697647160746,10.65805174452513,17.066859829627383,0.0,0.0,0.0,0.9346568326394902,44.68561459191971,0,0,0,10.65805174452513,,,,
66,78.33700000000000329692,1.07499999999999995559,4.61600000000000054712,1.075,0.0,3.5410000000000004,0.0,0.0,44.68561459191971,10.65805174452513,3.537340031594886,41.14827456032482,1.1117692801337027,9.546282464391428,13.87967012508932,0.0,0.0,0.0,0.7677301883723027,41.14827456032482,0,0,0,9.546282464391428,,,,
67,24.59900000000000019895,0.21299999999999999489,4.61600000000000054712,0.213,0.0,4.4030000000000005,0.0,0.0,41.14827456032482,9.546282464391428,4.3951576571138045,36.753116903211016,0.9252848041764683,8.62099766021496,11.478097261267362,0.0,0.0,0.0,0.6407741406429556,36.753116903211016,0,0,0,8.62099766021496,,,,
68,24.59900000000000019895,0.13800000000000001155,4.61600000000000054712,0.138,0.0,4.478000000000001,0.0,0.0,36.753116903211016,8.62099766021496,4.462316548376588,32.29080035483443,0.7806939988875411,7.840303661327418,9.626953672516514,0.0,0.0,0.0,0.5420681260770126,32.29080035483443,0,0,0,7.840303661327418,,,,
69,29.85399999999999920419,0.13900000000000001243,4.61600000000000054712,0.139,0.0,4.477,0.0,0.0,32.29080035483443,7.840303661327418,4.445847546099412,27.84495280873502,0.6664584850840231,7.173845176243395,8.17246168271724,0.0,0.0,0.0,0.46388549383587635,27.84495280873502,0,0,0,7.173845176243395,,,,
70,19.15500000000000113687,0.35799999999999998490,4.61600000000000054712,0.358,0.0,4.258000000000001,0.0,0.0,27.84495280873502,7.173845176243395,4.199283783354771,23.64566902538025,0.5747402708647472,6.599104905378648,7.010695230684274,0.0,0.0,0.0,0.4009642950639481,23.64566902538025,0,0,0,6.599104905378648,,,,
71,18.33399999999999963052,0.44000000000000000222,4.61600000000000054712,0.44,0.0,4.176,0.0,0.0,23.64566902538025,6.599104905378648,4.06612823699252,19.57954078838773,0.5000652578127411,6.099039647565907,6.069421123459369,0.0,0.0,0.0,0.3496208947973788,19.57954078838773,0,0,0,6.099039647565907,,,,
72,6.05399999999999938183,0.60199999999999997957,4.61600000000000054712,0.602,0.0,4.014,0.0,0.0,19.57954078838773,6.099039647565907,3.8165853211871243,15.762955467200607,0.4385179647903548,5.660521682775552,5.297207711507762,0.0,0.0,0.0,0.3072146619370468,15.762955467200607,0,0,0,5.660521682775552,,,,
73,1.42199999999999993072,1.72500000000000008882,4.61600000000000054712,1.725,0.0,2.8910000000000005,0.0,0.0,15.762955467200607,5.660521682775552,2.635227680923757,13.12772778627685,0.3872389727881393,5.273282709987413,4.656657105772921,0.0,0.0,0.0,0.27181316894151686,13.12772778627685,0,0,0,5.273282709987413,,,,
74,8.68100000000000093792,2.88100000000000022737,4.61600000000000054712,2.8810000000000002,0.0,1.7350000000000003,0.0,0.0,13.12772778627685,5.273282709987413,1.5047622976492927,11.622965488627557,0.344101622953347,4.929181087034066,4.120069122269469,0.0,0.0,0.0,0.24197636881942322,11.622965488627557,0,0,0,4.929181087034066,,,,
75,0.04299999999999999656,0.83400000000000007461,4.61600000000000054712,0.8340000000000001,0.0,3.7820000000000005,0.0,0.0,11.622965488627557,4.929181087034066,3.1493864611808724,8.473579027446684,0.30749844078674815,4.621682646247318,3.6665879749038504,0.0,0.0,0.0,0.21661374501368677,8.473579027446684,0,0,0,4.621682646247318,,,,
76,0.00000000000000000000,1.68599999999999994316,4.61600000000000054712,1.686,0.0,2.9300000000000006,0.0,0.0,8.473579027446684,4.621682646247318,2.13437325756714,6.339205769879544,0.2761967073264196,4.345485938920898,3.2802799024958524,0.0,0.0,0.0,0.19488753295794128,6.339205769879544,0,0,0,4.345485938920898,,,,
77,7.73500000000000031974,4.00000000000000000000,4.61600000000000054712,4.0,0.0,0.6160000000000005,0.0,0.0,6.339205769879544,4.345485938920898,0.38371047704617484,5.955495292833369,0.24923873814363537,4.096247200777263,2.94881057176327,0.0,0.0,0.0,0.17614578263801442,5.955495292833369,0,0,0,4.096247200777263,,,,
78,238.81400000000002137313,18.09499999999999886313,4.61600000000000054712,4.6160000000000005,13.479,0.0,0,0.5438029550587196,5.955495292833369,4.640050155835983,0.0,5.955495292833369,0.2780285665343364,4.362021589301646,3.3028468503245714,12.93519704494128,12.93519704494128,0.0,0.1961600192005896,18.89069233777465,0,0,0,4.362021589301646,,,,
79,196.13200000000000500222,11.15799999999999947420,4.61600000000000054712,4.6160000000000005,6.541999999999999,0.0,0,0.7417900706374416,18.89069233777465,5.103811659939088,0.0,18.89069233777465,0.32586873530709143,4.777942924631996,3.8939569612216673,5.800209929362557,5.800209929362557,0.0,0.2293481837217156,24.690902267137204,0,0,0,4.777942924631996,,,,
80,67.18200000000000216005,6.01600000000000001421,4.61600000000000054712,4.6160000000000005,1.3999999999999995,0.0,0,0.21191525352393414,24.690902267137204,4.989858178155931,0.0,24.690902267137204,0.3138330175730965,4.676025160582834,3.7449386489235854,1.1880847464760653,1.1880847464760653,0.0,0.22100622270937179,25.87898701361327,0,0,0,4.676025160582834,,,,
81,18.33399999999999963052,4.53800000000000025580,4.61600000000000054712,4.538,0.0,0.07800000000000029,0.0,0.0,25.87898701361327,4.676025160582834,0.07654453387635823,25.80244247973691,0.2816305053286395,4.394394655254195,3.3472349249216626,0.0,0.0,0.0,0.19866169893024707,25.80244247973691,0,0,0,4.394394655254195,,,,
82,30.98800000000000309797,13.89700000000000024158,4.61600000000000054712,4.6160000000000005,9.280999999999999,0.0,0,1.929079635237664,25.80244247973691,6.323474290491859,0.0,25.80244247973691,0.4657410924645414,5.857733198027318,5.638337016976931,7.351920364762335,7.351920364762335,0.0,0.3259821263736278,33.154362844499246,0,0,0,5.857733198027318,,,,
